Date,Bird,Time,LeftPecks,RightPecks,LeftSeed,RightSeed,source_sheet,Notes,CoolDown
2026-01-05,Nuthatch,15:14:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:17:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:19:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:19:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:19:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:19:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:19:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:21:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:21:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:21:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:21:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:21:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:24:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:24:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:24:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:24:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:26:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:26:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:26:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:26:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:28:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:31:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:34:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:37:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:39:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:41:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:41:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:41:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:41:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:44:00,,,,,southampton_uk,,
2026-01-05,Coal tit,15:44:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:44:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:44:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:44:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Nuthatch,15:46:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:46:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:49:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:49:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:49:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:49:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:49:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:49:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:51:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:53:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:56:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Blue tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Great tit,15:58:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:00:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:00:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:00:00,,,,,southampton_uk,,
2026-01-05,Great tit,16:00:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:00:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:00:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:03:00,,,,,southampton_uk,,
2026-01-05,Great tit,16:05:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:05:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:05:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:08:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:08:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:08:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:08:00,,,,,southampton_uk,,
2026-01-05,Great tit,16:08:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:08:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:13:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:13:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:13:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:16:00,,,,,southampton_uk,,
2026-01-05,Robin,16:22:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:22:00,,,,,southampton_uk,,
2026-01-05,Blue tit,16:27:00,,,,,southampton_uk,,
2026-01-06,Robin,06:36:00,,,,,southampton_uk,,
2026-01-06,Blue tit,07:40:00,,,,,southampton_uk,,
2026-01-06,Blue tit,07:43:00,,,,,southampton_uk,,
2026-01-06,Robin,07:54:00,,,,,southampton_uk,,
2026-01-06,Coal tit,07:56:00,,,,,southampton_uk,,
2026-01-06,Blue tit,07:56:00,,,,,southampton_uk,,
2026-01-06,Blue tit,07:56:00,,,,,southampton_uk,,
2026-01-06,Great tit,07:56:00,,,,,southampton_uk,,
2026-01-06,Great tit,07:59:00,,,,,southampton_uk,,
2026-01-06,Blue tit,07:59:00,,,,,southampton_uk,,
2026-01-06,Blue tit,07:59:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:02:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:05:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:07:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:07:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:10:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:10:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:10:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:12:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:12:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:12:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:15:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:15:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:15:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:17:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:17:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:19:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:19:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:19:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:22:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:22:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:22:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:22:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:24:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:24:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,08:26:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:29:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:29:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:29:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:31:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:31:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:31:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:31:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:31:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:31:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:34:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:34:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:34:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:34:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:36:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:39:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:39:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:39:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,08:41:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:41:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:44:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:44:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:46:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:46:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:46:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:46:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:46:00,,,,,southampton_uk,,
2026-01-06,Coal tit,08:48:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:51:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:51:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:51:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:51:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,08:51:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:54:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:54:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:54:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:54:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:54:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,08:59:00,,,,,southampton_uk,,
2026-01-06,Great tit,08:59:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:01:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:06:00,,,,,southampton_uk,,
2026-01-06,Coal tit,09:06:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:06:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:06:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:09:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:09:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:12:00,,,,,southampton_uk,,
2026-01-06,Robin,09:12:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:12:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:14:00,,,,,southampton_uk,,
2026-01-06,Coal tit,09:14:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:14:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:16:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:19:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:19:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:19:00,,,,,southampton_uk,,
2026-01-06,Coal tit,09:19:00,,,,,southampton_uk,,
2026-01-06,Coal tit,09:19:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:19:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:21:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,09:21:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:21:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:21:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:21:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:21:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:23:00,,,,,southampton_uk,,
2026-01-06,Coal tit,09:23:00,,,,,southampton_uk,,
2026-01-06,Coal tit,09:26:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:26:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:26:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:28:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,09:30:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:30:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,09:30:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:30:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:30:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:36:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:38:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:38:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:38:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:41:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:41:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,09:41:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:43:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:43:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:48:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:48:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:52:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:52:00,,,,,southampton_uk,,
2026-01-06,Great tit,09:54:00,,,,,southampton_uk,,
2026-01-06,Robin,09:54:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:54:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:54:00,,,,,southampton_uk,,
2026-01-06,Robin,09:54:00,,,,,southampton_uk,,
2026-01-06,Blue tit,09:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:00:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:02:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:05:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:05:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:07:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:10:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:12:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:12:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:12:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:12:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:12:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:15:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:15:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:15:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:15:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:17:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:17:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:17:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:17:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:17:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:20:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:20:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:20:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:20:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:20:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:22:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:24:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:24:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:24:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:27:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:29:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:29:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:29:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:29:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:29:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:29:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:32:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:32:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:32:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:34:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:34:00,,,,,southampton_uk,,
2026-01-06,Coal tit,10:34:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:34:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:36:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:36:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:36:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:36:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:39:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:39:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:41:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:41:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:41:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:43:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:43:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:46:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:46:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:48:00,,,,,southampton_uk,,
2026-01-06,Blue tit,10:48:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:53:00,,,,,southampton_uk,,
2026-01-06,Robin,10:55:00,,,,,southampton_uk,,
2026-01-06,Great tit,10:59:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:01:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:01:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:06:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:06:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:06:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:09:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:09:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:09:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:11:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:11:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:11:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:14:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:26:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:26:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:26:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:26:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:28:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:28:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:28:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:31:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:31:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:31:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:31:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:31:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:33:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:33:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:33:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:33:00,,,,,southampton_uk,,
2026-01-06,Coal tit,11:33:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:37:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:39:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:39:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:41:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:41:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:44:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:44:00,,,,,southampton_uk,,
2026-01-06,Blue tit,11:44:00,,,,,southampton_uk,,
2026-01-06,Robin,11:46:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:46:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:49:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:49:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:54:00,,,,,southampton_uk,,
2026-01-06,Great tit,11:58:00,,,,,southampton_uk,,
2026-01-06,Coal tit,11:58:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:00:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:00:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:00:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:00:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:03:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:03:00,,,,,southampton_uk,,
2026-01-06,Coal tit,12:03:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:03:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:05:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:05:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:05:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:05:00,,,,,southampton_uk,,
2026-01-06,Coal tit,12:05:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:05:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:07:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:07:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:10:00,,,,,southampton_uk,,
2026-01-06,Coal tit,12:14:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:14:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:17:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:17:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:17:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:19:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:19:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:19:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:22:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:22:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:22:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:22:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:22:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,12:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:24:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:24:00,,,,,southampton_uk,,
2026-01-06,Pigeon,12:26:00,,,,,southampton_uk,,
2026-01-06,Pigeon,12:29:00,,,,,southampton_uk,,
2026-01-06,Pigeon,12:31:00,,,,,southampton_uk,,
2026-01-06,Pigeon,12:33:00,,,,,southampton_uk,,
2026-01-06,Pigeon,12:36:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:42:00,,,,,southampton_uk,,
2026-01-06,Nuthatch,12:45:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:45:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:45:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:45:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:47:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:47:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:47:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:47:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:47:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:47:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:52:00,,,,,southampton_uk,,
2026-01-06,Great tit,12:52:00,,,,,southampton_uk,,
2026-01-06,Blue tit,12:57:00,,,,,southampton_uk,,
2026-01-06,Blue tit,13:00:00,,,,,southampton_uk,,
2026-01-06,Great tit,13:00:00,,,,,southampton_uk,,
